Code,SKU,Name,Colour,Size,Description,Blank Price,Front Print Price,Back Print Price,,Main_Image ,Front_Colour_Image,Brand,Colour HEX,Apparel Type,Artwork Front,Artwork Back
AS-5001 ,AS-5001 -2XL-Black,Mens Staple Tee,Black,2XL,"<ul>  <li>Regular fit&nbsp;</li>  <li>Crew neck&nbsp;</li>  <li>Mid weight, 180 GSM, 28-singles&nbsp;</li>  <li>100% combed cotton (marles 15% polyester)&nbsp;</li>  <li>Neck ribbing, side seamed, shoulder to shoulder tape, double needle hems, preshrunk to minimise shrinkage</li> </ul>  <p><span style=""font-size:12px;""><em>*Please note the colour Charcoal can be susceptible to fading/colouration variance with excessive sun exposure &ndash; please consider this when ordering.</em></span></p> ",8.93,12,12,,https://garmentprinting.com.au/spdimages/21956217/[SIZE]/prod.jpg?b=11131082&v=1600924216,https://garmentprinting.com.au/pcimages/3108497/94588277/12/1/FFFFFF/prod.jpg,AS Colour,#000000,T Shirt,,
AS-5001 ,AS-5001 -3XL-Black,Mens Staple Tee,Black,3XL,"<ul>  <li>Regular fit&nbsp;</li>  <li>Crew neck&nbsp;</li>  <li>Mid weight, 180 GSM, 28-singles&nbsp;</li>  <li>100% combed cotton (marles 15% polyester)&nbsp;</li>  <li>Neck ribbing, side seamed, shoulder to shoulder tape, double needle hems, preshrunk to minimise shrinkage</li> </ul>  <p><span style=""font-size:12px;""><em>*Please note the colour Charcoal can be susceptible to fading/colouration variance with excessive sun exposure &ndash; please consider this when ordering.</em></span></p> ",8.93,12,12,,https://garmentprinting.com.au/spdimages/21956217/[SIZE]/prod.jpg?b=11131082&v=1600924216,https://garmentprinting.com.au/pcimages/3108497/94588277/12/1/FFFFFF/prod.jpg,AS Colour,#000000,T Shirt,,
AS-5001 ,AS-5001 -4XL-Black,Mens Staple Tee,Black,4XL,"<ul>  <li>Regular fit&nbsp;</li>  <li>Crew neck&nbsp;</li>  <li>Mid weight, 180 GSM, 28-singles&nbsp;</li>  <li>100% combed cotton (marles 15% polyester)&nbsp;</li>  <li>Neck ribbing, side seamed, shoulder to shoulder tape, double needle hems, preshrunk to minimise shrinkage</li> </ul>  <p><span style=""font-size:12px;""><em>*Please note the colour Charcoal can be susceptible to fading/colouration variance with excessive sun exposure &ndash; please consider this when ordering.</em></span></p> ",8.93,12,12,,https://garmentprinting.com.au/spdimages/21956217/[SIZE]/prod.jpg?b=11131082&v=1600924216,https://garmentprinting.com.au/pcimages/3108497/94588277/12/1/FFFFFF/prod.jpg,AS Colour,#000000,T Shirt,,
AS-5001 ,AS-5001 -5XL-Black,Mens Staple Tee,Black,5XL,"<ul>  <li>Regular fit&nbsp;</li>  <li>Crew neck&nbsp;</li>  <li>Mid weight, 180 GSM, 28-singles&nbsp;</li>  <li>100% combed cotton (marles 15% polyester)&nbsp;</li>  <li>Neck ribbing, side seamed, shoulder to shoulder tape, double needle hems, preshrunk to minimise shrinkage</li> </ul>  <p><span style=""font-size:12px;""><em>*Please note the colour Charcoal can be susceptible to fading/colouration variance with excessive sun exposure &ndash; please consider this when ordering.</em></span></p> ",8.93,12,12,,https://garmentprinting.com.au/spdimages/21956217/[SIZE]/prod.jpg?b=11131082&v=1600924216,https://garmentprinting.com.au/pcimages/3108497/94588277/12/1/FFFFFF/prod.jpg,AS Colour,#000000,T Shirt,,
AS-5001 ,AS-5001 -S-Charcoal,Mens Staple Tee,Charcoal,S,"<ul>  <li>Regular fit&nbsp;</li>  <li>Crew neck&nbsp;</li>  <li>Mid weight, 180 GSM, 28-singles&nbsp;</li>  <li>100% combed cotton (marles 15% polyester)&nbsp;</li>  <li>Neck ribbing, side seamed, shoulder to shoulder tape, double needle hems, preshrunk to minimise shrinkage</li> </ul>  <p><span style=""font-size:12px;""><em>*Please note the colour Charcoal can be susceptible to fading/colouration variance with excessive sun exposure &ndash; please consider this when ordering.</em></span></p> ",8.93,12,12,,https://garmentprinting.com.au/spdimages/21956217/[SIZE]/prod.jpg?b=11131082&v=1600924216,https://garmentprinting.com.au/pcimages/3108497/94811982/12/1/FFFFFF/prod.jpg,AS Colour,#4B4F54,T Shirt,,
AS-5001 ,AS-5001 -M-Charcoal,Mens Staple Tee,Charcoal,M,"<ul>  <li>Regular fit&nbsp;</li>  <li>Crew neck&nbsp;</li>  <li>Mid weight, 180 GSM, 28-singles&nbsp;</li>  <li>100% combed cotton (marles 15% polyester)&nbsp;</li>  <li>Neck ribbing, side seamed, shoulder to shoulder tape, double needle hems, preshrunk to minimise shrinkage</li> </ul>  <p><span style=""font-size:12px;""><em>*Please note the colour Charcoal can be susceptible to fading/colouration variance with excessive sun exposure &ndash; please consider this when ordering.</em></span></p> ",8.93,12,12,,https://garmentprinting.com.au/spdimages/21956217/[SIZE]/prod.jpg?b=11131082&v=1600924216,https://garmentprinting.com.au/pcimages/3108497/94811982/12/1/FFFFFF/prod.jpg,AS Colour,#4B4F54,T Shirt,,
AS-5001 ,AS-5001 -L-Charcoal,Mens Staple Tee,Charcoal,L,"<ul>  <li>Regular fit&nbsp;</li>  <li>Crew neck&nbsp;</li>  <li>Mid weight, 180 GSM, 28-singles&nbsp;</li>  <li>100% combed cotton (marles 15% polyester)&nbsp;</li>  <li>Neck ribbing, side seamed, shoulder to shoulder tape, double needle hems, preshrunk to minimise shrinkage</li> </ul>  <p><span style=""font-size:12px;""><em>*Please note the colour Charcoal can be susceptible to fading/colouration variance with excessive sun exposure &ndash; please consider this when ordering.</em></span></p> ",8.93,12,12,,https://garmentprinting.com.au/spdimages/21956217/[SIZE]/prod.jpg?b=11131082&v=1600924216,https://garmentprinting.com.au/pcimages/3108497/94811982/12/1/FFFFFF/prod.jpg,AS Colour,#4B4F54,T Shirt,,
AS-5001 ,AS-5001 -XL-Charcoal,Mens Staple Tee,Charcoal,XL,"<ul>  <li>Regular fit&nbsp;</li>  <li>Crew neck&nbsp;</li>  <li>Mid weight, 180 GSM, 28-singles&nbsp;</li>  <li>100% combed cotton (marles 15% polyester)&nbsp;</li>  <li>Neck ribbing, side seamed, shoulder to shoulder tape, double needle hems, preshrunk to minimise shrinkage</li> </ul>  <p><span style=""font-size:12px;""><em>*Please note the colour Charcoal can be susceptible to fading/colouration variance with excessive sun exposure &ndash; please consider this when ordering.</em></span></p> ",8.93,12,12,,https://garmentprinting.com.au/spdimages/21956217/[SIZE]/prod.jpg?b=11131082&v=1600924216,https://garmentprinting.com.au/pcimages/3108497/94811982/12/1/FFFFFF/prod.jpg,AS Colour,#4B4F54,T Shirt,,
AS-5001 ,AS-5001 -2XL-Charcoal,Mens Staple Tee,Charcoal,2XL,"<ul>  <li>Regular fit&nbsp;</li>  <li>Crew neck&nbsp;</li>  <li>Mid weight, 180 GSM, 28-singles&nbsp;</li>  <li>100% combed cotton (marles 15% polyester)&nbsp;</li>  <li>Neck ribbing, side seamed, shoulder to shoulder tape, double needle hems, preshrunk to minimise shrinkage</li> </ul>  <p><span style=""font-size:12px;""><em>*Please note the colour Charcoal can be susceptible to fading/colouration variance with excessive sun exposure &ndash; please consider this when ordering.</em></span></p> ",8.93,12,12,,https://garmentprinting.com.au/spdimages/21956217/[SIZE]/prod.jpg?b=11131082&v=1600924216,https://garmentprinting.com.au/pcimages/3108497/94811982/12/1/FFFFFF/prod.jpg,AS Colour,#4B4F54,T Shirt,,
AS-5001 ,AS-5001 -3XL-Charcoal,Mens Staple Tee,Charcoal,3XL,"<ul>  <li>Regular fit&nbsp;</li>  <li>Crew neck&nbsp;</li>  <li>Mid weight, 180 GSM, 28-singles&nbsp;</li>  <li>100% combed cotton (marles 15% polyester)&nbsp;</li>  <li>Neck ribbing, side seamed, shoulder to shoulder tape, double needle hems, preshrunk to minimise shrinkage</li> </ul>  <p><span style=""font-size:12px;""><em>*Please note the colour Charcoal can be susceptible to fading/colouration variance with excessive sun exposure &ndash; please consider this when ordering.</em></span></p> ",8.93,12,12,,https://garmentprinting.com.au/spdimages/21956217/[SIZE]/prod.jpg?b=11131082&v=1600924216,https://garmentprinting.com.au/pcimages/3108497/94811982/12/1/FFFFFF/prod.jpg,AS Colour,#4B4F54,T Shirt,,
AS-5001 ,AS-5001 -4XL-Charcoal,Mens Staple Tee,Charcoal,4XL,"<ul>  <li>Regular fit&nbsp;</li>  <li>Crew neck&nbsp;</li>  <li>Mid weight, 180 GSM, 28-singles&nbsp;</li>  <li>100% combed cotton (marles 15% polyester)&nbsp;</li>  <li>Neck ribbing, side seamed, shoulder to shoulder tape, double needle hems, preshrunk to minimise shrinkage</li> </ul>  <p><span style=""font-size:12px;""><em>*Please note the colour Charcoal can be susceptible to fading/colouration variance with excessive sun exposure &ndash; please consider this when ordering.</em></span></p> ",8.93,12,12,,https://garmentprinting.com.au/spdimages/21956217/[SIZE]/prod.jpg?b=11131082&v=1600924216,https://garmentprinting.com.au/pcimages/3108497/94811982/12/1/FFFFFF/prod.jpg,AS Colour,#4B4F54,T Shirt,,
AS-5001 ,AS-5001 -5XL-Charcoal,Mens Staple Tee,Charcoal,5XL,"<ul>  <li>Regular fit&nbsp;</li>  <li>Crew neck&nbsp;</li>  <li>Mid weight, 180 GSM, 28-singles&nbsp;</li>  <li>100% combed cotton (marles 15% polyester)&nbsp;</li>  <li>Neck ribbing, side seamed, shoulder to shoulder tape, double needle hems, preshrunk to minimise shrinkage</li> </ul>  <p><span style=""font-size:12px;""><em>*Please note the colour Charcoal can be susceptible to fading/colouration variance with excessive sun exposure &ndash; please consider this when ordering.</em></span></p> ",8.93,12,12,,https://garmentprinting.com.au/spdimages/21956217/[SIZE]/prod.jpg?b=11131082&v=1600924216,https://garmentprinting.com.au/pcimages/3108497/94811982/12/1/FFFFFF/prod.jpg,AS Colour,#4B4F54,T Shirt,,
AS-5001 ,AS-5001 -S-Gold,Mens Staple Tee,Gold,S,"<ul>  <li>Regular fit&nbsp;</li>  <li>Crew neck&nbsp;</li>  <li>Mid weight, 180 GSM, 28-singles&nbsp;</li>  <li>100% combed cotton (marles 15% polyester)&nbsp;</li>  <li>Neck ribbing, side seamed, shoulder to shoulder tape, double needle hems, preshrunk to minimise shrinkage</li> </ul>  <p><span style=""font-size:12px;""><em>*Please note the colour Charcoal can be susceptible to fading/colouration variance with excessive sun exposure &ndash; please consider this when ordering.</em></span></p> ",8.93,12,12,,https://garmentprinting.com.au/spdimages/21956217/[SIZE]/prod.jpg?b=11131082&v=1600924216,https://garmentprinting.com.au/pcimages/3108497/134213508/12/1/FFFFFF/prod.jpg,AS Colour,#FFA300,T Shirt,,
AS-5001 ,AS-5001 -M-Gold,Mens Staple Tee,Gold,M,"<ul>  <li>Regular fit&nbsp;</li>  <li>Crew neck&nbsp;</li>  <li>Mid weight, 180 GSM, 28-singles&nbsp;</li>  <li>100% combed cotton (marles 15% polyester)&nbsp;</li>  <li>Neck ribbing, side seamed, shoulder to shoulder tape, double needle hems, preshrunk to minimise shrinkage</li> </ul>  <p><span style=""font-size:12px;""><em>*Please note the colour Charcoal can be susceptible to fading/colouration variance with excessive sun exposure &ndash; please consider this when ordering.</em></span></p> ",8.93,12,12,,https://garmentprinting.com.au/spdimages/21956217/[SIZE]/prod.jpg?b=11131082&v=1600924216,https://garmentprinting.com.au/pcimages/3108497/134213508/12/1/FFFFFF/prod.jpg,AS Colour,#FFA300,T Shirt,,
AS-5001 ,AS-5001 -L-Gold,Mens Staple Tee,Gold,L,"<ul>  <li>Regular fit&nbsp;</li>  <li>Crew neck&nbsp;</li>  <li>Mid weight, 180 GSM, 28-singles&nbsp;</li>  <li>100% combed cotton (marles 15% polyester)&nbsp;</li>  <li>Neck ribbing, side seamed, shoulder to shoulder tape, double needle hems, preshrunk to minimise shrinkage</li> </ul>  <p><span style=""font-size:12px;""><em>*Please note the colour Charcoal can be susceptible to fading/colouration variance with excessive sun exposure &ndash; please consider this when ordering.</em></span></p> ",8.93,12,12,,https://garmentprinting.com.au/spdimages/21956217/[SIZE]/prod.jpg?b=11131082&v=1600924216,https://garmentprinting.com.au/pcimages/3108497/134213508/12/1/FFFFFF/prod.jpg,AS Colour,#FFA300,T Shirt,,
AS-5001 ,AS-5001 -XL-Gold,Mens Staple Tee,Gold,XL,"<ul>  <li>Regular fit&nbsp;</li>  <li>Crew neck&nbsp;</li>  <li>Mid weight, 180 GSM, 28-singles&nbsp;</li>  <li>100% combed cotton (marles 15% polyester)&nbsp;</li>  <li>Neck ribbing, side seamed, shoulder to shoulder tape, double needle hems, preshrunk to minimise shrinkage</li> </ul>  <p><span style=""font-size:12px;""><em>*Please note the colour Charcoal can be susceptible to fading/colouration variance with excessive sun exposure &ndash; please consider this when ordering.</em></span></p> ",8.93,12,12,,https://garmentprinting.com.au/spdimages/21956217/[SIZE]/prod.jpg?b=11131082&v=1600924216,https://garmentprinting.com.au/pcimages/3108497/134213508/12/1/FFFFFF/prod.jpg,AS Colour,#FFA300,T Shirt,,
AS-5001 ,AS-5001 -2XL-Gold,Mens Staple Tee,Gold,2XL,"<ul>  <li>Regular fit&nbsp;</li>  <li>Crew neck&nbsp;</li>  <li>Mid weight, 180 GSM, 28-singles&nbsp;</li>  <li>100% combed cotton (marles 15% polyester)&nbsp;</li>  <li>Neck ribbing, side seamed, shoulder to shoulder tape, double needle hems, preshrunk to minimise shrinkage</li> </ul>  <p><span style=""font-size:12px;""><em>*Please note the colour Charcoal can be susceptible to fading/colouration variance with excessive sun exposure &ndash; please consider this when ordering.</em></span></p> ",8.93,12,12,,https://garmentprinting.com.au/spdimages/21956217/[SIZE]/prod.jpg?b=11131082&v=1600924216,https://garmentprinting.com.au/pcimages/3108497/134213508/12/1/FFFFFF/prod.jpg,AS Colour,#FFA300,T Shirt,,
AS-5001 ,AS-5001 -3XL-Gold,Mens Staple Tee,Gold,3XL,"<ul>  <li>Regular fit&nbsp;</li>  <li>Crew neck&nbsp;</li>  <li>Mid weight, 180 GSM, 28-singles&nbsp;</li>  <li>100% combed cotton (marles 15% polyester)&nbsp;</li>  <li>Neck ribbing, side seamed, shoulder to shoulder tape, double needle hems, preshrunk to minimise shrinkage</li> </ul>  <p><span style=""font-size:12px;""><em>*Please note the colour Charcoal can be susceptible to fading/colouration variance with excessive sun exposure &ndash; please consider this when ordering.</em></span></p> ",8.93,12,12,,https://garmentprinting.com.au/spdimages/21956217/[SIZE]/prod.jpg?b=11131082&v=1600924216,https://garmentprinting.com.au/pcimages/3108497/134213508/12/1/FFFFFF/prod.jpg,AS Colour,#FFA300,T Shirt,,
AS-5001 ,AS-5001 -4XL-Gold,Mens Staple Tee,Gold,4XL,"<ul>  <li>Regular fit&nbsp;</li>  <li>Crew neck&nbsp;</li>  <li>Mid weight, 180 GSM, 28-singles&nbsp;</li>  <li>100% combed cotton (marles 15% polyester)&nbsp;</li>  <li>Neck ribbing, side seamed, shoulder to shoulder tape, double needle hems, preshrunk to minimise shrinkage</li> </ul>  <p><span style=""font-size:12px;""><em>*Please note the colour Charcoal can be susceptible to fading/colouration variance with excessive sun exposure &ndash; please consider this when ordering.</em></span></p> ",8.93,12,12,,https://garmentprinting.com.au/spdimages/21956217/[SIZE]/prod.jpg?b=11131082&v=1600924216,https://garmentprinting.com.au/pcimages/3108497/134213508/12/1/FFFFFF/prod.jpg,AS Colour,#FFA300,T Shirt,,
AS-5001 ,AS-5001 -5XL-Gold,Mens Staple Tee,Gold,5XL,"<ul>  <li>Regular fit&nbsp;</li>  <li>Crew neck&nbsp;</li>  <li>Mid weight, 180 GSM, 28-singles&nbsp;</li>  <li>100% combed cotton (marles 15% polyester)&nbsp;</li>  <li>Neck ribbing, side seamed, shoulder to shoulder tape, double needle hems, preshrunk to minimise shrinkage</li> </ul>  <p><span style=""font-size:12px;""><em>*Please note the colour Charcoal can be susceptible to fading/colouration variance with excessive sun exposure &ndash; please consider this when ordering.</em></span></p> ",8.93,12,12,,https://garmentprinting.com.au/spdimages/21956217/[SIZE]/prod.jpg?b=11131082&v=1600924216,https://garmentprinting.com.au/pcimages/3108497/134213508/12/1/FFFFFF/prod.jpg,AS Colour,#FFA300,T Shirt,,
AS-5001 ,AS-5001 -S-Orange,Mens Staple Tee,Orange,S,"<ul>  <li>Regular fit&nbsp;</li>  <li>Crew neck&nbsp;</li>  <li>Mid weight, 180 GSM, 28-singles&nbsp;</li>  <li>100% combed cotton (marles 15% polyester)&nbsp;</li>  <li>Neck ribbing, side seamed, shoulder to shoulder tape, double needle hems, preshrunk to minimise shrinkage</li> </ul>  <p><span style=""font-size:12px;""><em>*Please note the colour Charcoal can be susceptible to fading/colouration variance with excessive sun exposure &ndash; please consider this when ordering.</em></span></p> ",8.93,12,12,,https://garmentprinting.com.au/spdimages/21956217/[SIZE]/prod.jpg?b=11131082&v=1600924216,https://garmentprinting.com.au/pcimages/3108497/134213513/12/1/FFFFFF/prod.jpg,AS Colour,#FF671F,T Shirt,,
AS-5001 ,AS-5001 -M-Orange,Mens Staple Tee,Orange,M,"<ul>  <li>Regular fit&nbsp;</li>  <li>Crew neck&nbsp;</li>  <li>Mid weight, 180 GSM, 28-singles&nbsp;</li>  <li>100% combed cotton (marles 15% polyester)&nbsp;</li>  <li>Neck ribbing, side seamed, shoulder to shoulder tape, double needle hems, preshrunk to minimise shrinkage</li> </ul>  <p><span style=""font-size:12px;""><em>*Please note the colour Charcoal can be susceptible to fading/colouration variance with excessive sun exposure &ndash; please consider this when ordering.</em></span></p> ",8.93,12,12,,https://garmentprinting.com.au/spdimages/21956217/[SIZE]/prod.jpg?b=11131082&v=1600924216,https://garmentprinting.com.au/pcimages/3108497/134213513/12/1/FFFFFF/prod.jpg,AS Colour,#FF671F,T Shirt,,
AS-5001 ,AS-5001 -L-Orange,Mens Staple Tee,Orange,L,"<ul>  <li>Regular fit&nbsp;</li>  <li>Crew neck&nbsp;</li>  <li>Mid weight, 180 GSM, 28-singles&nbsp;</li>  <li>100% combed cotton (marles 15% polyester)&nbsp;</li>  <li>Neck ribbing, side seamed, shoulder to shoulder tape, double needle hems, preshrunk to minimise shrinkage</li> </ul>  <p><span style=""font-size:12px;""><em>*Please note the colour Charcoal can be susceptible to fading/colouration variance with excessive sun exposure &ndash; please consider this when ordering.</em></span></p> ",8.93,12,12,,https://garmentprinting.com.au/spdimages/21956217/[SIZE]/prod.jpg?b=11131082&v=1600924216,https://garmentprinting.com.au/pcimages/3108497/134213513/12/1/FFFFFF/prod.jpg,AS Colour,#FF671F,T Shirt,,
AS-5001 ,AS-5001 -XL-Orange,Mens Staple Tee,Orange,XL,"<ul>  <li>Regular fit&nbsp;</li>  <li>Crew neck&nbsp;</li>  <li>Mid weight, 180 GSM, 28-singles&nbsp;</li>  <li>100% combed cotton (marles 15% polyester)&nbsp;</li>  <li>Neck ribbing, side seamed, shoulder to shoulder tape, double needle hems, preshrunk to minimise shrinkage</li> </ul>  <p><span style=""font-size:12px;""><em>*Please note the colour Charcoal can be susceptible to fading/colouration variance with excessive sun exposure &ndash; please consider this when ordering.</em></span></p> ",8.93,12,12,,https://garmentprinting.com.au/spdimages/21956217/[SIZE]/prod.jpg?b=11131082&v=1600924216,https://garmentprinting.com.au/pcimages/3108497/134213513/12/1/FFFFFF/prod.jpg,AS Colour,#FF671F,T Shirt,,
AS-5001 ,AS-5001 -2XL-Orange,Mens Staple Tee,Orange,2XL,"<ul>  <li>Regular fit&nbsp;</li>  <li>Crew neck&nbsp;</li>  <li>Mid weight, 180 GSM, 28-singles&nbsp;</li>  <li>100% combed cotton (marles 15% polyester)&nbsp;</li>  <li>Neck ribbing, side seamed, shoulder to shoulder tape, double needle hems, preshrunk to minimise shrinkage</li> </ul>  <p><span style=""font-size:12px;""><em>*Please note the colour Charcoal can be susceptible to fading/colouration variance with excessive sun exposure &ndash; please consider this when ordering.</em></span></p> ",8.93,12,12,,https://garmentprinting.com.au/spdimages/21956217/[SIZE]/prod.jpg?b=11131082&v=1600924216,https://garmentprinting.com.au/pcimages/3108497/134213513/12/1/FFFFFF/prod.jpg,AS Colour,#FF671F,T Shirt,,
AS-5001 ,AS-5001 -3XL-Orange,Mens Staple Tee,Orange,3XL,"<ul>  <li>Regular fit&nbsp;</li>  <li>Crew neck&nbsp;</li>  <li>Mid weight, 180 GSM, 28-singles&nbsp;</li>  <li>100% combed cotton (marles 15% polyester)&nbsp;</li>  <li>Neck ribbing, side seamed, shoulder to shoulder tape, double needle hems, preshrunk to minimise shrinkage</li> </ul>  <p><span style=""font-size:12px;""><em>*Please note the colour Charcoal can be susceptible to fading/colouration variance with excessive sun exposure &ndash; please consider this when ordering.</em></span></p> ",8.93,12,12,,https://garmentprinting.com.au/spdimages/21956217/[SIZE]/prod.jpg?b=11131082&v=1600924216,https://garmentprinting.com.au/pcimages/3108497/134213513/12/1/FFFFFF/prod.jpg,AS Colour,#FF671F,T Shirt,,
AS-5001 ,AS-5001 -4XL-Orange,Mens Staple Tee,Orange,4XL,"<ul>  <li>Regular fit&nbsp;</li>  <li>Crew neck&nbsp;</li>  <li>Mid weight, 180 GSM, 28-singles&nbsp;</li>  <li>100% combed cotton (marles 15% polyester)&nbsp;</li>  <li>Neck ribbing, side seamed, shoulder to shoulder tape, double needle hems, preshrunk to minimise shrinkage</li> </ul>  <p><span style=""font-size:12px;""><em>*Please note the colour Charcoal can be susceptible to fading/colouration variance with excessive sun exposure &ndash; please consider this when ordering.</em></span></p> ",8.93,12,12,,https://garmentprinting.com.au/spdimages/21956217/[SIZE]/prod.jpg?b=11131082&v=1600924216,https://garmentprinting.com.au/pcimages/3108497/134213513/12/1/FFFFFF/prod.jpg,AS Colour,#FF671F,T Shirt,,
AS-5001 ,AS-5001 -5XL-Orange,Mens Staple Tee,Orange,5XL,"<ul>  <li>Regular fit&nbsp;</li>  <li>Crew neck&nbsp;</li>  <li>Mid weight, 180 GSM, 28-singles&nbsp;</li>  <li>100% combed cotton (marles 15% polyester)&nbsp;</li>  <li>Neck ribbing, side seamed, shoulder to shoulder tape, double needle hems, preshrunk to minimise shrinkage</li> </ul>  <p><span style=""font-size:12px;""><em>*Please note the colour Charcoal can be susceptible to fading/colouration variance with excessive sun exposure &ndash; please consider this when ordering.</em></span></p> ",8.93,12,12,,https://garmentprinting.com.au/spdimages/21956217/[SIZE]/prod.jpg?b=11131082&v=1600924216,https://garmentprinting.com.au/pcimages/3108497/134213513/12/1/FFFFFF/prod.jpg,AS Colour,#FF671F,T Shirt,,
AS-4008,AS-4008-XS-Black,Womens Mali Tee,Black,XS,"<ul>  <li>Regular fit&nbsp;</li>  <li>Scoop neck, capped sleeves, curved tails&nbsp;</li>  <li>Light weight, 150 GSM, 34-singles&nbsp;</li>  <li>100% combed cotton (marles 15% polyester)&nbsp;</li>  <li>Self-fabric binding on neck, side seamed, double needle hems, preshrunk to minimise shrinkage</li>  <li>2XL only available in Black, Grey Marle, Navy and White</li> </ul> ",8.93,12,12,,https://garmentprinting.com.au/spdimages/22332072/[SIZE]/prod.jpg?b=11131082&v=1600924216,https://garmentprinting.com.au/pcimages/3126377/95175257/12/1/FFFFFF/prod.jpg,AS Colour,#000000,T Shirt,,
AS-4008,AS-4008-S-Black,Womens Mali Tee,Black,S,"<ul>  <li>Regular fit&nbsp;</li>  <li>Scoop neck, capped sleeves, curved tails&nbsp;</li>  <li>Light weight, 150 GSM, 34-singles&nbsp;</li>  <li>100% combed cotton (marles 15% polyester)&nbsp;</li>  <li>Self-fabric binding on neck, side seamed, double needle hems, preshrunk to minimise shrinkage</li>  <li>2XL only available in Black, Grey Marle, Navy and White</li> </ul> ",8.93,12,12,,https://garmentprinting.com.au/spdimages/22332072/[SIZE]/prod.jpg?b=11131082&v=1600924216,https://garmentprinting.com.au/pcimages/3126377/95175257/12/1/FFFFFF/prod.jpg,AS Colour,#000000,T Shirt,,
AS-4008,AS-4008-M-Black,Womens Mali Tee,Black,M,"<ul>  <li>Regular fit&nbsp;</li>  <li>Scoop neck, capped sleeves, curved tails&nbsp;</li>  <li>Light weight, 150 GSM, 34-singles&nbsp;</li>  <li>100% combed cotton (marles 15% polyester)&nbsp;</li>  <li>Self-fabric binding on neck, side seamed, double needle hems, preshrunk to minimise shrinkage</li>  <li>2XL only available in Black, Grey Marle, Navy and White</li> </ul> ",8.93,12,12,,https://garmentprinting.com.au/spdimages/22332072/[SIZE]/prod.jpg?b=11131082&v=1600924216,https://garmentprinting.com.au/pcimages/3126377/95175257/12/1/FFFFFF/prod.jpg,AS Colour,#000000,T Shirt,,
AS-4008,AS-4008-L-Black,Womens Mali Tee,Black,L,"<ul>  <li>Regular fit&nbsp;</li>  <li>Scoop neck, capped sleeves, curved tails&nbsp;</li>  <li>Light weight, 150 GSM, 34-singles&nbsp;</li>  <li>100% combed cotton (marles 15% polyester)&nbsp;</li>  <li>Self-fabric binding on neck, side seamed, double needle hems, preshrunk to minimise shrinkage</li>  <li>2XL only available in Black, Grey Marle, Navy and White</li> </ul> ",8.93,12,12,,https://garmentprinting.com.au/spdimages/22332072/[SIZE]/prod.jpg?b=11131082&v=1600924216,https://garmentprinting.com.au/pcimages/3126377/95175257/12/1/FFFFFF/prod.jpg,AS Colour,#000000,T Shirt,,
AS-4008,AS-4008-XL-Black,Womens Mali Tee,Black,XL,"<ul>  <li>Regular fit&nbsp;</li>  <li>Scoop neck, capped sleeves, curved tails&nbsp;</li>  <li>Light weight, 150 GSM, 34-singles&nbsp;</li>  <li>100% combed cotton (marles 15% polyester)&nbsp;</li>  <li>Self-fabric binding on neck, side seamed, double needle hems, preshrunk to minimise shrinkage</li>  <li>2XL only available in Black, Grey Marle, Navy and White</li> </ul> ",8.93,12,12,,https://garmentprinting.com.au/spdimages/22332072/[SIZE]/prod.jpg?b=11131082&v=1600924216,https://garmentprinting.com.au/pcimages/3126377/95175257/12/1/FFFFFF/prod.jpg,AS Colour,#000000,T Shirt,,
AS-4008,AS-4008-2XL-Black,Womens Mali Tee,Black,2XL,"<ul>  <li>Regular fit&nbsp;</li>  <li>Scoop neck, capped sleeves, curved tails&nbsp;</li>  <li>Light weight, 150 GSM, 34-singles&nbsp;</li>  <li>100% combed cotton (marles 15% polyester)&nbsp;</li>  <li>Self-fabric binding on neck, side seamed, double needle hems, preshrunk to minimise shrinkage</li>  <li>2XL only available in Black, Grey Marle, Navy and White</li> </ul> ",8.93,12,12,,https://garmentprinting.com.au/spdimages/22332072/[SIZE]/prod.jpg?b=11131082&v=1600924216,https://garmentprinting.com.au/pcimages/3126377/95175257/12/1/FFFFFF/prod.jpg,AS Colour,#000000,T Shirt,,
AS-4008,AS-4008-XS-White,Womens Mali Tee,White,XS,"<ul>  <li>Regular fit&nbsp;</li>  <li>Scoop neck, capped sleeves, curved tails&nbsp;</li>  <li>Light weight, 150 GSM, 34-singles&nbsp;</li>  <li>100% combed cotton (marles 15% polyester)&nbsp;</li>  <li>Self-fabric binding on neck, side seamed, double needle hems, preshrunk to minimise shrinkage</li>  <li>2XL only available in Black, Grey Marle, Navy and White</li> </ul> ",8.93,12,12,,https://garmentprinting.com.au/spdimages/22332072/[SIZE]/prod.jpg?b=11131082&v=1600924216,https://garmentprinting.com.au/pcimages/3126377/95175282/12/1/FFFFFF/prod.jpg,AS Colour,#F8F8FF,T Shirt,,
